subject,hemisphere,channel,date,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0
RCS02,L,cortical,04-21-22,1.956681959202304e-6,0.000012029445131442075,6.6533811773414275e-6,4.6095233634756545e-6,8.846272311011752e-6,0.000010650523868449512,3.569288220579017e-6,8.733297772171577e-7,5.012265097110434e-7,3.745057560633702e-7,2.866372118765227e-7,2.2261095887302938e-7,1.6711764980714256e-7,1.1695512456687451e-7,8.15305879141948e-8,6.052376356305412e-8,4.5126559379858496e-8,3.6039569227151e-8,3.706667332260411e-8,2.6676230948823938e-8,2.299629843887318e-8
RCS02,L,cortical,04-22-22,2.231773923412465e-6,0.000014727597303837098,8.381522649289471e-6,4.294672246112817e-6,7.290753128387629e-6,8.807590451252626e-6,3.1449094885348126e-6,9.488516484497713e-7,4.918715506631392e-7,3.583336853305121e-7,2.8482799881793925e-7,2.142322806811852e-7,1.7793772212708153e-7,1.2387315828412204e-7,8.02869519010699e-8,6.104845089536603e-8,4.6485659376037746e-8,3.928394781256598e-8,3.9586336406563754e-8,2.7658228082633753e-8,2.2888374923961287e-8
RCS02,L,cortical,04-26-22,2.015180286444609e-6,0.000012893666954536548,7.445248798439679e-6,5.065477291748069e-6,8.236443268665516e-6,8.294857836299886e-6,2.7772719272177192e-6,8.278670691110793e-7,5.038651617159627e-7,3.8873331675464905e-7,2.882565979407574e-7,2.073677205394579e-7,1.6341346863105663e-7,1.1415823798216076e-7,7.134983182968048e-8,5.618249863345176e-8,4.157011537551978e-8,3.792694620963053e-8,3.73282956613113e-8,2.6253862429474345e-8,2.1755012159126232e-8
RCS02,L,cortical,04-27-22,1.951362786932568e-6,0.00001318365651229435,6.934518273519787e-6,4.343780126402338e-6,6.21724096962059e-6,6.48291370437478e-6,2.5634224270683573e-6,8.563025159945776e-7,5.012836045296682e-7,3.718118307920456e-7,2.8687524997586894e-7,2.0605142303005609e-7,1.7388593882155005e-7,1.2816173776593413e-7,8.203197661686996e-8,5.83590229078306e-8,4.328334883855137e-8,3.4144572454563965e-8,3.554198337346206e-8,2.699786649644825e-8,2.1735554074862456e-8
RCS02,L,cortical,04-28-22,2.2998231366034327e-6,0.000014827747477312922,8.176924678252358e-6,4.817259076810009e-6,7.313839527507164e-6,7.24058871700384e-6,2.4277078398588535e-6,7.71898800132268e-7,4.415040021185118e-7,3.7164700461811584e-7,2.792876305305752e-7,2.0032545961006424e-7,1.507478944042327e-7,1.1823565829135608e-7,8.130949396735802e-8,5.885391545049059e-8,4.2911602073818147e-8,3.4448013258415875e-8,3.813023878744259e-8,2.7663288280924095e-8,2.223263846590604e-8
RCS02,L,cortical,04-29-22,2.468068044951414e-6,0.000016138487745565884,9.179141925255378e-6,5.450801057495286e-6,7.7940739500258e-6,7.088603239891323e-6,2.246652209752041e-6,8.119478748359605e-7,4.79367812152225e-7,3.2250350140964576e-7,2.5726466141179e-7,1.875106246491228e-7,1.442741049614727e-7,1.1209744903032835e-7,7.587095509549236e-8,5.3958195678452485e-8,3.967690398884067e-8,3.479579764865597e-8,3.757755715728541e-8,2.327017483300744e-8,1.931526381893112e-8
RCS02,L,cortical,04-30-22,2.219312753990123e-6,0.000014410904357262509,8.220580722419941e-6,5.410690926511116e-6,8.233307747529804e-6,7.002373212874617e-6,2.424965277639029e-6,7.701394115714188e-7,4.7009589558145614e-7,3.6080289782082874e-7,2.6117318536016726e-7,1.8662139820074647e-7,1.5000706858760807e-7,1.0219446564227842e-7,7.024143953909968e-8,5.4196748874459184e-8,4.0258754306095225e-8,3.123415894075992e-8,3.124880671317562e-8,2.3634749359677403e-8,2.164622920667348e-8
RCS02,L,cortical,05-03-22,2.6561656678610066e-6,0.000016813748530769872,9.216071151909152e-6,5.682344081056921e-6,7.62430670107922e-6,6.1369689478525505e-6,2.4309574123232326e-6,8.425055470286141e-7,4.408724174615279e-7,3.622133154211722e-7,2.600313990918396e-7,1.8288074142404925e-7,1.371736050976449e-7,1.1325882560148312e-7,7.381990643376615e-8,5.421554698425111e-8,4.015363107616227e-8,3.240986304043704e-8,3.557162362510813e-8,2.3902216331553608e-8,2.003379708712658e-8
RCS02,L,cortical,05-04-22,2.0628347586087004e-6,0.00001414384905597557,9.28512739620412e-6,5.921116544319575e-6,8.25888955418239e-6,6.7815495339195045e-6,2.207118071042613e-6,7.576562666829869e-7,4.903382880890441e-7,3.878962330717189e-7,2.821553499129498e-7,1.9983536238068425e-7,1.473879306369497e-7,1.0722853955316335e-7,8.663614656863693e-8,5.940796953423387e-8,4.548711302270924e-8,3.6363633241656157e-8,3.3341769542477266e-8,2.367372846203216e-8,1.976610165730416e-8
RCS02,L,cortical,05-05-22,2.5198763041032743e-6,0.000016726100545459286,9.195200869281172e-6,5.033018093325352e-6,6.3110004005473866e-6,5.886391059292543e-6,2.1711197856090213e-6,6.7217478673979e-7,3.882403804853927e-7,3.114533625059034e-7,2.5190132143989576e-7,1.7311896205917592e-7,1.3962792872228955e-7,1.1208328515571504e-7,7.839808918805159e-8,6.112381858489594e-8,4.023143178562425e-8,3.316874714982331e-8,3.379453039612534e-8,2.3167362700162034e-8,2.0742386458097797e-8
RCS02,L,cortical,05-06-22,2.3395498300509697e-6,0.00001576101937598651,9.694589223275417e-6,5.823230409473537e-6,7.322935203068691e-6,5.947663200365932e-6,1.9364215736884832e-6,7.778335464371573e-7,4.539737977641894e-7,3.5535470447806633e-7,2.625511356370579e-7,1.9301776620465567e-7,1.431175676026445e-7,1.0877739700420562e-7,7.073037708431536e-8,5.1630379925775994e-8,4.0353612772752294e-8,3.4127833518662384e-8,3.211743951373829e-8,2.154029015741122e-8,1.962805772511523e-8
RCS02,R,cortical,04-21-22,1.848902789904364e-6,0.000011320464087618199,5.656220779209885e-6,3.902035545364472e-6,6.632880203081009e-6,8.061779998110173e-6,3.0477321238308557e-6,9.450277186427329e-7,5.820379585247275e-7,5.244901328474255e-7,4.0177003893001455e-7,2.94471466822227e-7,2.5301997482173677e-7,1.8704709778735387e-7,1.1461927039473328e-7,7.967040489152733e-8,5.367646391639703e-8,4.0621412438803297e-8,4.534175020194873e-8,3.04559155722678e-8,2.4752233270510484e-8
RCS02,R,cortical,04-22-22,2.2076540614819374e-6,0.000014298647706168274,7.4079503964376646e-6,4.68823055253318e-6,6.685739909250139e-6,7.544817992676853e-6,2.726149967610288e-6,9.570593956654182e-7,6.08365905832431e-7,4.99925138810341e-7,3.654239260324905e-7,2.525471559060377e-7,2.0781900712895758e-7,1.6267391601023796e-7,1.0162829706216452e-7,7.787983641074522e-8,5.207995974893686e-8,3.96488688890337e-8,4.19992014944286e-8,2.8126399667877086e-8,2.2789853003539774e-8
RCS02,R,cortical,04-26-22,2.185251597984575e-6,0.000013848727408457087,7.275062781339162e-6,4.674321138836806e-6,8.324363902090094e-6,9.725233911181016e-6,3.1213855163210914e-6,9.315870431885491e-7,6.506435678063785e-7,5.753814411599842e-7,4.423236406367897e-7,2.8051246738736163e-7,2.4936920549888434e-7,1.740948612295757e-7,1.0702619649025455e-7,7.377105870894218e-8,5.56063359896238e-8,4.514064128698665e-8,4.382792285987271e-8,3.1018536583544e-8,2.3278628071423006e-8
RCS02,R,cortical,04-27-22,2.13266777504591e-6,0.000014559273764886309,6.652751080043868e-6,3.5828374776186954e-6,4.7274812079257725e-6,5.561645851150969e-6,2.290160101902702e-6,8.864403127473031e-7,5.508110051888732e-7,4.352728917783993e-7,4.161932039070698e-7,2.611570143478385e-7,2.1480236721098611e-7,1.7938412359221516e-7,1.0363640494497236e-7,7.101763158369368e-8,4.7925353326867974e-8,3.699398703143005e-8,4.071858330641451e-8,2.93720026958441e-8,2.2388110966250393e-8
RCS02,R,cortical,04-28-22,2.523958260238275e-6,0.00001632950954878621,7.632114763888162e-6,3.8099253155635287e-6,5.125894179360336e-6,6.220182786730741e-6,2.4685996401749025e-6,8.227257875612145e-7,5.369307652374888e-7,4.227769825074811e-7,3.3755863471819943e-7,2.491798082690458e-7,2.3434806977536362e-7,1.9039464642380824e-7,1.2235122100692078e-7,7.56917530248183e-8,5.039495029784245e-8,3.9965869220388215e-8,4.366934334737333e-8,2.7540171785943093e-8,2.4812394637916127e-8
RCS02,R,cortical,04-29-22,2.4630033669846564e-6,0.00001527769622248255,7.854874327963087e-6,4.944142330641459e-6,7.144809400255285e-6,7.666337907585655e-6,2.572289939241434e-6,8.714867656129436e-7,5.667485160121042e-7,4.936487242331592e-7,3.790678250744253e-7,2.547608125417677e-7,2.2650464438191936e-7,1.793017781454838e-7,1.0891852863003543e-7,7.283175880162172e-8,5.12807940673303e-8,3.94891200467043e-8,4.3096098995412753e-8,2.581519409617558e-8,2.2727887055817132e-8
RCS02,R,cortical,04-30-22,2.5616723503872095e-6,0.00001489319063175346,8.917368449425886e-6,6.833213744589045e-6,9.870438592998962e-6,9.120211366516945e-6,2.6504256444071907e-6,9.183808756289809e-7,6.783547854009749e-7,5.707388933452258e-7,3.9380143634600244e-7,2.42379385866479e-7,1.8794429391013752e-7,1.3915987856126133e-7,9.678686490456595e-8,6.177129837680597e-8,4.602039516315432e-8,3.6330860589717816e-8,3.938439767947921e-8,2.5338060256001124e-8,2.0541503149413482e-8
RCS02,R,cortical,05-03-22,2.4549286298186184e-6,0.00001620869362281959,9.009720030054124e-6,6.0201193747786235e-6,7.707813241642889e-6,7.5885346346763155e-6,2.298517367645615e-6,8.536314450191941e-7,5.948235555884648e-7,5.103433612262707e-7,3.6612390130481435e-7,2.609726483571657e-7,2.0985699910077293e-7,1.630695404457718e-7,1.1922290378088203e-7,6.971353781954135e-8,4.861574680901137e-8,3.9398058293920114e-8,4.2818652623100567e-8,2.719582590325105e-8,2.1664239492053153e-8
RCS02,R,cortical,05-04-22,2.882552367257943e-6,0.00001833340514332077,0.00001097432382811005,6.618435489501223e-6,9.556538582586608e-6,9.259173456671282e-6,2.5310406121321015e-6,9.522505370852601e-7,7.165804677788803e-7,6.059699052533472e-7,3.660947220839625e-7,2.4428157285610435e-7,1.9423960663909914e-7,1.4409463822872773e-7,1.026676626345522e-7,6.257812088625201e-8,4.614395328684489e-8,3.4564225120719275e-8,3.93189099196021e-8,2.6079252388492034e-8,2.02878378630618e-8
RCS02,R,cortical,05-05-22,2.210738672609301e-6,0.00001483005250955754,8.076637440000646e-6,3.8263391209860765e-6,5.564321258986657e-6,6.688733456298914e-6,2.3371677032389354e-6,9.090925593594786e-7,5.808006111297869e-7,4.913729494211067e-7,3.638267994642532e-7,2.5102183128326836e-7,2.015639032719943e-7,1.5532815152409186e-7,1.1674749892611479e-7,6.409225300951854e-8,4.845884423425167e-8,3.8955856339753804e-8,4.187231579911629e-8,2.83462823256456e-8,2.027427478115547e-8
RCS02,R,cortical,05-06-22,2.3242666058551698e-6,0.000014572625042402695,8.27632237231292e-6,5.654009372270834e-6,8.213042447535637e-6,7.935702134945315e-6,2.8416099136724437e-6,9.916818122907617e-7,7.368043590056871e-7,6.1057052835968e-7,4.0925705231627167e-7,2.616909800887383e-7,2.132647143919601e-7,1.5880998435390447e-7,9.405019444017953e-8,6.657838231790549e-8,4.9843728419181675e-8,4.061581765931297e-8,4.062231496814462e-8,2.7377179489862442e-8,2.431235626057252e-8
RCS03,L,cortical,05-18-22,1.945705490464749e-6,0.000012741370268918113,7.173680650550792e-6,1.8962363299754066e-6,1.5541861860157946e-6,1.6503060135861633e-6,9.051010948699428e-7,4.233087691605315e-7,3.341688933876549e-7,3.0123291316684493e-7,2.3061634535552671e-7,1.8554460712510855e-7,1.296611522022381e-7,9.541604021673962e-8,7.64419212504911e-8,6.265264551254879e-8,4.604147056219049e-8,4.066467109606128e-8,4.0177234518148065e-8,3.1058405805076255e-8,2.4482069667827546e-8
RCS03,L,cortical,05-19-22,2.062938515905375e-6,0.000012628112618126464,6.902430604694644e-6,1.7094488426377928e-6,1.6135939290960802e-6,1.8624982293572463e-6,8.926942055919956e-7,4.750214097504236e-7,3.5978335371950525e-7,3.066974420532504e-7,2.674930464305168e-7,1.9452104648780594e-7,1.3480701584056355e-7,9.917556414710079e-8,8.251054964514509e-8,6.463553989100928e-8,5.4304335787552605e-8,4.713762798328947e-8,4.153411070464987e-8,3.334417301345512e-8,2.7286272979995068e-8
RCS03,L,cortical,05-20-22,1.6970809712031248e-6,0.000011267928468203705,6.667382430783519e-6,2.381083859933682e-6,2.524228689627624e-6,2.3932536547512876e-6,9.290378211261392e-7,4.413500530096419e-7,3.8103286331526373e-7,3.4456858440749576e-7,2.4434501819615406e-7,1.8355987949362907e-7,1.3445067871897516e-7,9.608866599926304e-8,8.272689510410832e-8,6.536568670833987e-8,5.252413433980997e-8,4.198810695011489e-8,3.694205789969264e-8,2.9253582179870137e-8,2.7327272870145606e-8
RCS03,L,cortical,05-21-22,1.2980003796568811e-6,8.612830256218687e-6,5.180915432378393e-6,1.8225539750584433e-6,1.5650278092306708e-6,1.8215986552161301e-6,9.148846397651704e-7,4.904148429418637e-7,3.7023754517203806e-7,3.1612780844557274e-7,2.743574646368611e-7,1.9776125903654167e-7,1.3816111330276116e-7,1.0228901685707906e-7,7.44086522403591e-8,6.395444723885303e-8,5.332893429416581e-8,4.4609517259390376e-8,3.8772692264621716e-8,3.282724198277979e-8,2.7958196671988752e-8
RCS03,L,cortical,05-22-22,1.5969781456039922e-6,0.000012544323706084053,7.019896363930345e-6,1.6902038253386793e-6,1.317662866302735e-6,1.612524005539288e-6,7.052310186994639e-7,3.8179385690804435e-7,2.9546284833621086e-7,2.776658952582222e-7,2.4537486283289034e-7,1.708967150706183e-7,1.2536659500987582e-7,9.279855004687412e-8,7.535589377088089e-8,5.883932896654832e-8,5.0025052275326024e-8,4.0556246388264876e-8,3.9244704769327974e-8,3.12230285637932e-8,2.7350438778861328e-8
RCS03,L,cortical,05-23-22,1.5005206668056135e-6,0.000010209469640882768,6.896113502599367e-6,2.073518271305389e-6,1.8965409477142723e-6,2.2026219521576603e-6,1.01015750200106e-6,4.90527414627231e-7,3.665509405246505e-7,3.0767494510898677e-7,2.6047021300663315e-7,1.726856957249061e-7,1.3190766967379148e-7,1.0397218274795465e-7,7.722465223537385e-8,6.146234584254205e-8,5.230915950075188e-8,4.296290878612201e-8,4.391901525441427e-8,3.4774263676234185e-8,2.4903473759885658e-8
RCS03,L,cortical,05-25-22,1.8770052399144466e-6,0.000012833323744577318,7.78417555868117e-6,2.1286383248238864e-6,1.74728171578271e-6,2.363484869953406e-6,9.064980287976158e-7,4.4876368361911806e-7,3.484558939396496e-7,2.8014045488409527e-7,2.2601532498206727e-7,1.6195629257101402e-7,1.210233142921511e-7,9.936880071764228e-8,6.95905661943999e-8,5.291727635493801e-8,4.237705979338935e-8,3.960410374965008e-8,3.5501906886506475e-8,2.6829449787872962e-8,2.3328251927051008e-8
RCS03,L,cortical,05-26-22,1.1748296525048206e-6,7.99997871808182e-6,5.343164664112565e-6,1.9153210490862073e-6,2.214101622400628e-6,2.862218521740248e-6,1.1739097075051032e-6,4.226268529956784e-7,3.6966740415767937e-7,3.2328784984397104e-7,2.66429540710985e-7,2.0236793566876484e-7,1.266796115801114e-7,9.49450123876526e-8,7.836887272509629e-8,6.098059295591407e-8,5.2399346053994654e-8,4.307290069686851e-8,3.4965016919367577e-8,2.7755511404918413e-8,2.5508996900687977e-8
RCS03,L,cortical,05-27-22,1.6879037673117435e-6,0.000012600066925309593,8.416263109241544e-6,2.18476778674198e-6,1.5132895884507364e-6,1.7621343857802335e-6,8.668584801657729e-7,4.133236426554505e-7,3.174212717144507e-7,2.810624866009166e-7,2.4789918244039566e-7,1.674849226965754e-7,1.2330587927048265e-7,1.00061894170804e-7,7.812584480885139e-8,6.151997073737273e-8,5.178222121772154e-8,4.04181002204939e-8,3.7783861665043956e-8,2.988078414461223e-8,2.6869512410035605e-8
RCS03,L,cortical,05-28-22,1.551324482819682e-6,9.636815391296709e-6,5.778468450124645e-6,2.0658856349759532e-6,1.8873901062659146e-6,2.729673994338248e-6,1.2146986813305738e-6,4.876641030498837e-7,3.578371181697525e-7,3.1077925235748376e-7,2.787131833355063e-7,1.8842000719746507e-7,1.2673249648158855e-7,1.0105727309965607e-7,7.741788909759993e-8,5.67657264523387e-8,4.6479988880309695e-8,3.740032699480275e-8,3.87228193277166e-8,3.160188683167334e-8,2.5417190991916794e-8
RCS03,L,cortical,07-10-22,1.2113273942716337e-6,8.594570637662942e-6,6.158075160606785e-6,2.004898500861549e-6,2.0122582422619675e-6,2.6036634096153126e-6,1.107051012988613e-6,4.876491196619816e-7,3.4304585412711576e-7,3.192575829268239e-7,2.6096089807219474e-7,1.7131188010781102e-7,1.1278791000361718e-7,8.801682910177441e-8,6.622825657157954e-8,5.461521946610947e-8,4.556806738885644e-8,3.5333566025485333e-8,3.572819428567735e-8,2.5034063592645337e-8,2.271789512142515e-8
RCS03,R,cortical,05-18-22,3.5340007989850113e-6,0.00002658374725752912,0.000017410718444931667,3.167515540496138e-6,2.6537478299553687e-6,3.6089337509346756e-6,1.6301776338770653e-6,8.462067027702652e-7,6.38473446006411e-7,5.172195562792023e-7,4.032569736418351e-7,3.422082798875711e-7,2.64607802788013e-7,2.0302920309867852e-7,1.5804933079060755e-7,1.2143192440133674e-7,1.0126082555570388e-7,8.39194149804693e-8,6.901120292826866e-8,5.963969669426307e-8,5.1573687731771244e-8
RCS03,R,cortical,05-19-22,3.0709435463651664e-6,0.0000246071424469134,0.000015279988349041613,3.9011684669544365e-6,3.2741773969511253e-6,3.348780915671409e-6,1.542737431176898e-6,8.914347413021633e-7,6.742950975694267e-7,5.360215453458494e-7,4.2866059395675236e-7,3.201358612393107e-7,2.2672998082794204e-7,1.5735759872991912e-7,1.3267181246724451e-7,1.0853573251402388e-7,8.615576684840984e-8,7.399785365088192e-8,6.899572586182058e-8,5.2449501415344346e-8,4.8328171752855244e-8
RCS03,R,cortical,05-20-22,2.6698674033088766e-6,0.00001924034286713672,0.000012152101418981276,3.53307316572819e-6,2.703195664553848e-6,3.720663819952995e-6,1.8219706905937045e-6,8.976270131729146e-7,7.241377416746925e-7,6.107372773105476e-7,4.845302041578725e-7,3.883231225679399e-7,2.709803092119874e-7,2.0610669953796812e-7,1.7638860607497664e-7,1.4117106308820983e-7,1.082390326082117e-7,9.177394832234475e-8,8.498321404247767e-8,7.022698940004548e-8,5.6972616752298374e-8
RCS03,R,cortical,05-21-22,4.017421426563804e-6,0.000028617642301181782,0.000017910246748399233,3.5941665399154335e-6,2.9117923500185502e-6,3.7115124758856386e-6,1.737953140272053e-6,9.480812238135998e-7,7.07171409447699e-7,5.939009551285439e-7,4.960060639874279e-7,3.8356400168982457e-7,2.7891811823218286e-7,2.1992361941079732e-7,1.690318346749219e-7,1.4008137354123928e-7,1.1006736746162385e-7,8.821344656482993e-8,8.673669181403505e-8,7.06705882327925e-8,5.954793353016498e-8
RCS03,R,cortical,05-22-22,1.9335444186545546e-6,0.000014625591346199506,0.000011544007119441045,3.8530405665574165e-6,2.5752072669441442e-6,3.1609309026446384e-6,1.6361372770725944e-6,8.669578970178562e-7,6.179674789467814e-7,4.98469642223515e-7,3.970049586478103e-7,3.001618613850744e-7,2.1629579540120765e-7,1.7339789515309823e-7,1.4036208055472338e-7,1.1766636519059753e-7,9.944402943608143e-8,8.264528511941952e-8,7.375285792048452e-8,5.8093464758412143e-8,4.990632966637032e-8
RCS03,R,cortical,05-23-22,2.8100692695331427e-6,0.000018830029170150122,0.000013722380690839472,3.1819901361871994e-6,2.342912503842413e-6,3.2164984999935025e-6,1.7876626648101133e-6,9.187993787748609e-7,6.428501150229619e-7,5.846484702242242e-7,5.01808073925244e-7,3.6148471880769874e-7,2.471171227937062e-7,1.936649880366453e-7,1.5242450577749614e-7,1.2773033009065955e-7,1.0958492102402517e-7,9.562351008444222e-8,8.402468474824241e-8,6.751373756064537e-8,5.568886811761391e-8
RCS03,R,cortical,05-25-22,1.792035923346702e-6,0.000013179536009315565,9.278344260419627e-6,2.888725673738761e-6,2.830348695574409e-6,3.8483398762093555e-6,1.5989887861970093e-6,7.867689115176516e-7,6.659713224889651e-7,6.010446659762825e-7,4.4509806184272943e-7,3.250483269531364e-7,2.189006404896635e-7,1.7422858103738918e-7,1.5246770680115315e-7,1.217822771781667e-7,9.440016186366634e-8,8.752414639457755e-8,7.981201125588748e-8,5.8320082900608855e-8,4.5805412687852287e-8
RCS03,R,cortical,05-26-22,1.7645683309796498e-6,0.000012583895898461702,9.274607312617433e-6,3.3872157629642955e-6,3.6135510761910644e-6,4.550160101916249e-6,1.8161439669447192e-6,8.896553951841357e-7,6.910835862412569e-7,6.099175644464649e-7,4.772172612509902e-7,3.4200764681857064e-7,2.4463003914900905e-7,1.9624456329579126e-7,1.6418587723964676e-7,1.2521377223758217e-7,9.17386585165561e-8,8.518161688401047e-8,8.428950109276893e-8,6.357444106973176e-8,5.510635020460658e-8
RCS03,R,cortical,05-27-22,2.1605447301426172e-6,0.00001472862464400895,0.00001069918434705129,3.8762219375001515e-6,3.3060214452142836e-6,3.7899854251004713e-6,1.9221232233614826e-6,1.062354145512179e-6,8.051222528292015e-7,7.115230480924958e-7,5.545692542550188e-7,3.6763008541718253e-7,2.687821543622116e-7,2.1788849046131678e-7,1.6657677719494255e-7,1.3223230542474023e-7,1.1332770703261092e-7,9.300907572731535e-8,8.166543888870465e-8,6.436699850507929e-8,5.474183556222423e-8
RCS03,R,cortical,05-28-22,2.081954243246626e-6,0.00001570272935033719,0.000011998414146301533,3.5151326639194395e-6,3.311662182602203e-6,4.073761088556304e-6,1.727545398836138e-6,8.702285247038709e-7,7.055595470155377e-7,5.574227132306672e-7,4.516358465700679e-7,3.2435936655659594e-7,2.3891819145469806e-7,1.762016725730759e-7,1.3975376423795933e-7,1.1863950805167904e-7,9.057710568301858e-8,8.402700342930868e-8,8.521415953338265e-8,6.754453317637742e-8,5.297632187265869e-8
RCS03,R,cortical,07-10-22,2.237238167511327e-6,0.000015125477940750417,8.941768068271608e-6,2.5615939014731496e-6,2.1684535018014624e-6,2.81388968186757e-6,1.5450434202950571e-6,8.453600199249494e-7,7.095207854484046e-7,5.685187054642701e-7,4.776965548068736e-7,3.4856891905200724e-7,2.572358428294902e-7,2.0460934330465107e-7,1.6242376248783643e-7,1.392164792288069e-7,1.2317513359944466e-7,1.0096182702481143e-7,9.259684426051426e-8,7.14425430468674e-8,6.397265983220698e-8
RCS07,L,cortical,05-12-22,4.753106146510089e-6,0.000026803012770008582,0.000016775732774937714,0.000012525195378519938,0.000028400835688985913,0.00004533111811403884,0.000018734533805292975,4.004269080437175e-6,2.7471449965769646e-6,2.0604154898836993e-6,1.5962121358480845e-6,1.1121640389229223e-6,8.469899403090533e-7,8.063941295329441e-7,6.041587965917965e-7,3.9354109538440194e-7,2.9251024950051253e-7,2.3822473972053883e-7,2.0067349148663006e-7,1.8355369462755353e-7,1.5404055848691377e-7
RCS07,L,cortical,05-13-22,4.951571267355135e-6,0.000029286123914787028,0.00002048179001533584,0.000023210194333109866,0.00005103761079551657,0.0000521898123788377,0.000015814077979959714,4.257696963853225e-6,2.8688162148536357e-6,2.1827810904342622e-6,1.5688377075395888e-6,1.0813957846306875e-6,8.103101562045317e-7,5.972100338242959e-7,4.4348230880695903e-7,3.2980143817269845e-7,2.6643609792147203e-7,2.23993192368597e-7,1.6959207819373522e-7,1.3320025090055151e-7,1.136071569419113e-7
RCS07,L,cortical,05-20-22,4.2721814675504394e-6,0.00002427228469692376,0.000015394036448504163,9.251941840403023e-6,0.00002911596169727842,0.00004881697483111335,0.000020462273460698257,3.83657224279707e-6,2.6101020925977937e-6,2.0350953720290362e-6,1.7948458875052595e-6,1.3052175519966612e-6,9.984814243789312e-7,8.660220495975512e-7,7.317528477192835e-7,4.663128432574525e-7,3.258245880571876e-7,2.7835071315469473e-7,2.4866488018385064e-7,1.9740714627321616e-7,1.7452879365832034e-7
RCS07,L,cortical,05-24-22,4.429175899226355e-6,0.0000257536142916192,0.000018918892779185524,0.000023735460008389706,0.000054251385983386664,0.000058085618873163433,0.000015783084930360536,5.0573645679697316e-6,2.8239278732161543e-6,1.9052342979156039e-6,1.4274432828452378e-6,9.157497274005212e-7,6.672891608361384e-7,5.53655927731727e-7,4.2232874253186823e-7,2.999366321155384e-7,2.2540143136705002e-7,1.811117934942377e-7,1.6462740108772612e-7,1.3125043847706964e-7,1.1312822068040385e-7
